0,1,2,3,4,5,6,7
5620.137215629567,6052.910419383339,6552.120576650088,6931.495316072062,6931.4953160720615,6552.120576650087,6052.91041938334,5620.137215629566
6670.280903090743,7693.032928710254,7954.444437653746,8963.952962810348,8963.952962810348,7954.444437653747,7556.484947430692,7493.162397489274
7510.445837338979,9401.089522062926,11456.308248939049,13270.309293519393,13270.309293519393,12171.47821986581,9252.004116194086,8209.679850885852
8065.939845693173,10339.787197433365,15163.477390062633,24651.77017593004,24702.566202313876,16161.173892210227,10616.984109128023,8426.547493610464
8065.939845693173,10339.787197433363,15163.477390062635,21279.415715275558,26191.543542873722,16161.173892210225,10616.984109128021,8426.547493610464
7510.445837338978,9401.089522062925,10008.09490017641,12595.222891964835,12595.222891964833,12050.470428629718,9252.004116194086,8209.679850885854
6693.952889845607,7538.9158957753225,7857.080729253632,8772.537920591687,8772.537920591687,7857.080729253632,6758.714233222573,7440.000809068255
5362.276380034526,5755.532737495612,6295.264630438743,6739.553420645403,6739.553420645403,6295.264630438742,5755.532737495612,5362.276380034526
